id	title	name	publication_date	body	new_title
1102069	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	--Like your grandmother, who has no money--	Democratic Presidential Debate - September 12 | ABC
1102070	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Julian Castro	2019-09-12	--Look, we need--	Democratic Presidential Debate - September 12 | ABC
1102071	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	--She would--	Democratic Presidential Debate - September 12 | ABC
1102072	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Julian Castro	2019-09-12	--A health care system--	Democratic Presidential Debate - September 12 | ABC
1102073	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	--You're automatically enrolled--	Democratic Presidential Debate - September 12 | ABC
1102074	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Julian Castro	2019-09-12	--That automatically enrolls people regardless of whether they choose to opt in or not. If you lose your job, for instance, his--his health care plan would not automatically enroll you. You would have to opt in. My health care plan would. That's a big difference. I'm fulfilling the--fulfilling the legacy of Barack Obama and you're not.	Democratic Presidential Debate - September 12 | ABC
1102075	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	That would be a surprise to him.	Democratic Presidential Debate - September 12 | ABC
1102076	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Pete Buttigieg	2019-09-12	This is why presidential debates--	Democratic Presidential Debate - September 12 | ABC
1102077	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Andrew Yang	2019-09-12	--Come on, guys. Come on--.	Democratic Presidential Debate - September 12 | ABC
1102078	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Amy Klobuchar	2019-09-12	Yeah.	Democratic Presidential Debate - September 12 | ABC
1102079	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Andrew Yang	2019-09-12	Yeah, where are the (INAUDIBLE)--	Democratic Presidential Debate - September 12 | ABC
1102080	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Pete Buttigieg	2019-09-12	--Because this reminds everybody of what they cannot stand about Washington, scoring points against each other, poking at each other, and telling each other that--that your--my plan, your plan. Look, we all have different visions of what is--	Democratic Presidential Debate - September 12 | ABC
1102081	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Julian Castro	2019-09-12	--Yeah, that's called the Democratic primary election, Pete--	Democratic Presidential Debate - September 12 | ABC
1102082	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Pete Buttigieg	2019-09-12	--Better about our vision.	Democratic Presidential Debate - September 12 | ABC
1102083	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Julian Castro	2019-09-12	That's called an election.	Democratic Presidential Debate - September 12 | ABC
1102084	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Julian Castro	2019-09-12	That's an election, you know? This is what we're here for. It's an election.	Democratic Presidential Debate - September 12 | ABC
1102085	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Amy Klobuchar	2019-09-12	Yeah.	Democratic Presidential Debate - September 12 | ABC
1102086	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Amy Klobuchar	2019-09-12	But a house divided cannot stand.	Democratic Presidential Debate - September 12 | ABC
1102087	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Amy Klobuchar	2019-09-12	And that is not how we're going to win this.	Democratic Presidential Debate - September 12 | ABC
1102088	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Andrew Yang	2019-09-12	Look, everyone, we know we're on the same team. We know we're on the same team. We all have a better vision for healthcare than our current president. And I believe we're talking about this the wrong way.	Democratic Presidential Debate - September 12 | ABC
1102089	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Andrew Yang	2019-09-12	As someone who has run a business, I know that our current healthcare system makes it harder to hire people, makes it harder to give them benefits and treat them as full-time employees. You instead pretend to their contractors. It's hard to change jobs. It's certainly harder to start a business. The pitch we have to make to the American people is we will get the healthcare weight off of your backs and then unleash the hopes and dreams of the American people.	Democratic Presidential Debate - September 12 | ABC
1102090	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Andrew Yang	2019-09-12	Now, I am Asian, so I know a lot of doctors, and they tell me that they spend a lot of time on paperwork, avoiding being sued, and navigating the insurance bureaucracy. We have to change the incentives so, instead of revenue and activity, people are focused on our health in the healthcare system.	Democratic Presidential Debate - September 12 | ABC
1102091	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Andrew Yang	2019-09-12	In the Cleveland clinic, where they are paid not based upon how many procedures they prescribe, shocker, they prescribe fewer procedures and patient health stays the same or improves. That is the pitch to the American people.	Democratic Presidential Debate - September 12 | ABC
1102092	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Cory Booker	2019-09-12	Thank you very much. Look, there are--there are a lot of people watching at home right now listening to us that are afraid because they are in crisis. They don't have health insurance. Their health insurance doesn't go far enough. They can't afford their prescription drugs. Look, I--I'm clear in what I believe. I believe in Medicare for All. I believe it's the best way to rationalize the system.	Democratic Presidential Debate - September 12 | ABC
1102093	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Cory Booker	2019-09-12	But, dear God, I know that every one of my colleagues on the stage is in favor of universal health coverage and comes at this with the best of intentions. And I'll tell you, there is an urgency right now in this nation. Everybody feels it. As a person who has an ideal, I know we cannot sacrifice-	Democratic Presidential Debate - September 12 | ABC
1102094	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Cory Booker	2019-09-12	Progress on the altar of purity because people in my community they need help right now. They have high blood pressure right now. They have unaffordable insulin right now and this must be a moment where we as Democrats can begin to show that we cannot only stake and stand our ground but find common ground because we have got one shot to make Donald Trump a one term president--	Democratic Presidential Debate - September 12 | ABC
1102095	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Cory Booker	2019-09-12	--and we cannot lose it by the way we talk about each other or demonize and to greet each other. We can walk and chew gum at the same time. If I am the leader, I will work toward the idea of health insurance, health coverage being a right for all Americans. But every single day I will join with other Democrats to make progress happen in our nation for the people that are struggling and suffering today.	Democratic Presidential Debate - September 12 | ABC
1102096	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Beto O'Rourke	2019-09-12	you know, I called the sound in no uncertain terms on August 3 and every day since then and I was talking about it long before then as well. Racism in America is endemic, it is foundational. We can mark the creation of is not at 4 July 1776 but August 20, 1619 when the first kidnapped African--	Democratic Presidential Debate - September 12 | ABC
1102097	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Beto O'Rourke	2019-09-12	--was brought to this country against his will and in bondage and as a slave built the greatness and the success and the wealth that neither he nor his descendants would ever be able to fully participate in and enjoy. We have to be able to answer this challenge and it is found in our education system where in Texas a five-year-old child in kindergarten is five times as likely to be disciplined or suspended or expelled based on the color of their skin. In our healthcare system--	Democratic Presidential Debate - September 12 | ABC
1102098	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Beto O'Rourke	2019-09-12	--where there is a maternal mortality crisis three times as deadly for women of color or the fact that there's 10 times the wealth in white America than there is in black America. I'm going to follow Sheila Jackson Lee's lead and sign into law a reparations bill that will allow us to address this at its foundations.	Democratic Presidential Debate - September 12 | ABC
1102099	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Beto O'Rourke	2019-09-12	But we will also call out the fact that we have a white supremacist in the White House and he poses a mortal threat to people of color all across this country.	Democratic Presidential Debate - September 12 | ABC
1102100	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Julian Castro	2019-09-12	I want to commend Beto for how well he has spoken to the passion and the frustration and the sadness after what happened in his hometown of El Paso. He has done a great job with that.	Democratic Presidential Debate - September 12 | ABC
1102101	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Julian Castro	2019-09-12	Look, a few weeks ago a shooter drove 10 miles inspired by this--10 hours inspired by this President to kill people who look like me and people who look like my family. White supremacy is a growing threat to this country and we have to rooted out. I am proud that I put forward a plan to disarm hate. I'm also proud that I was the first to put forward a police reform plan because we are not going to have any more (INAUDIBLE) McDonald(SP) or Eric Garner or--	Democratic Presidential Debate - September 12 | ABC
1102102	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Julian Castro	2019-09-12	--or Michael Brown or Pamela Turner's or Walter Scott's or Sandra Bland here from the Houston area. We need to root out racism and I believe that we can do that because that doesn't represent the vast majority of Americans who do have a good heart. They also need a leader to match that and I will be a president that matches that.	Democratic Presidential Debate - September 12 | ABC
1102103	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Cory Booker	2019-09-12	Well, first and foremost I want to hit that point because we know Donald Trump is a racist but there is no red badge of courage were calling him that. Racism exist the question isn't who--who isn't a racist, it is who is and isn't doing something about racism. And this is not just an issue that started yesterday, it is not just an issue that we hear a president that can't condemn white supremacy. We have systemic racism that is eroding our nation from health care to the criminal justice system and it's nice to go all the way back to slavery but dear God we have a criminal justice system that is so racially biased we have more African-Americans under criminal supervision--	Democratic Presidential Debate - September 12 | ABC
1102104	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Cory Booker	2019-09-12	--today than all of the slaves in 1850. We have to come at this issue attacking systemic racism, having the courage to call it out and having the plan to do something about it. If I am president of the United States we will create an office in the White House to deal with the problem of white supremacy and hate crimes and we will make sure that systemic racism is dealt with in substantive plans from criminal justice reform to the disparities in healthcare to even one that we don't talk about enough which is the racism that we see in environmental injustice and communities of color all around this country.	Democratic Presidential Debate - September 12 | ABC
1102105	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Pete Buttigieg	2019-09-12	I think what has deepen divisions in the country is the conduct of this president and we have a chance to change all of that. Look, systemic racism preceded this president and even when we defeat him it will be with us. That is why we need a systemic approach to dismantle it. It--it's not enough to just take a racist policy, replace it with a neutral one and expect things will just get better on their own. Harms (INAUDIBLE) in the same way that eight dollars saved (INAUDIBLE), so does a dollar stolen and we know that the generational theft of the descendants of slaves is part of why everything from housing to education to health to employment basically puts us in two different countries.	Democratic Presidential Debate - September 12 | ABC
1102106	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Pete Buttigieg	2019-09-12	I have proposed the most comprehensive vision to tackle systemic racism in every one of these areas marshaling as many resources as went into the Marshall Plan to rebuild Europe but this time a Douglas Plan that we invest right here at home to make sure that we are not only dealing with things like the over incarceration of black Americans but also black solutions, entrepreneurship, raising to 25 percent the target for the federal government to do business with minority owned businesses; investing in HBCUs that are training and education the next generation of entrepreneurs.	Democratic Presidential Debate - September 12 | ABC
1102107	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Pete Buttigieg	2019-09-12	We can and must do that but that means transcending this framework that pits us against each other, that pits a single black mother of three against a displaced auto worker because when I come--where I come from a lot of times that displaced auto worker is a single black mother of three. We have got to say that I bring people together.	Democratic Presidential Debate - September 12 | ABC
1102108	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Kamala Harris	2019-09-12	So there have been--there have been--I am glad you asked me this question and there have been many distortions of my record. Let me be very clear I made a decision to become a prosecutor for two reasons. One, I have always wanted to protect people and keep them safe and second, I was born knowing about how this criminal justice system in America has worked in a way that has been informed by racial bias	Democratic Presidential Debate - September 12 | ABC
1102109	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Kamala Harris	2019-09-12	And I could tell you extensively about the experiences I and my family members have personally had. But I've made a decision that if I was going to have the ability to reform the system, I would try and do it from the inside. And so I took on the position that allowed me without asking permission to create one of the first in the nation initiatives that was a model and become a national model around people who were arrested for drugs and getting them jobs. I created one of the first in the nation requirements that a state law enforcement agency would have to wear cameras and keep them on full-time. I created one of the first in the nation trainings for police officer on the issue of racial bias and the need to reform the system.	Democratic Presidential Debate - September 12 | ABC
1102110	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Kamala Harris	2019-09-12	Was I able to get enough done? Absolutely not. But my plan has been described by activists as being a bold and comprehensive plan that is about ending mass incarceration, about taking the profit out of the criminal justice system. I plan on shutting down for-profit reasons on day one. It will be--	Democratic Presidential Debate - September 12 | ABC
1102111	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Kamala Harris	2019-09-12	About what we need to do to hold law enforcement, including prosecutors, accountable. And finally, my plan is about making sure that in America's criminal justice system, we de-incarcerate women and children, that we end solitary confinement, and that we work on keeping families intact. And as president of the United States, knowing the system from the inside, I will have the ability to be an effective leader and get this done job complete.	Democratic Presidential Debate - September 12 | ABC
1102112	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Amy Klobuchar	2019-09-12	That's not my record. We are here at eight historically black college and I think of an alum of that college, Barbara Jordan in something that she once said. She said that the people want is simple. They want a country as good as it promise. And that same can be said of the criminal justice system. So when I was there, the way we handled these police shootings, I actually took a stand to make sure outside investigators handled them. I took on our major police chief in Minneapolis. But in the prosecutor's office, they were handled with a grand jury. That's how they were all handled across our state.	Democratic Presidential Debate - September 12 | ABC
1102113	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Amy Klobuchar	2019-09-12	I now believe it is better for accountability if the prosecutor handles them and makes those decisions herself. That aside, I am proud of the work our staff did. 400 people in our office. The cases that came to us, the African-American community that came to us, they said there was no justice for their little kids. There was a kid named Byron Phillips (SP) that was shot on his front porch. No one had bothered to figure out who did it. When I came into that office, we worked with the community groups, we put up billboards, we found the shooter, and we put him in jail. We did the same for the killer of a literal girl named Taisha Edwards (SP) who was doing her homework at her kitchen table and was shot through the window.	Democratic Presidential Debate - September 12 | ABC
1102114	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Amy Klobuchar	2019-09-12	What changes did we make, go after white-collar crime in a big way. Diversify the office in a big way. Work with the Innocence Project to make sure we do much better with eyewitness ID. And as a senator and as your president, I will make sure that we don't just do the first step act when it comes to criminal sentencing, that we move to the second step act, which means that 90 percent of people that are incarcerated in local and state jails, let's reduce those sentences for nonviolent offenders and let's get them jobs and let them vote when they get out of prison.	Democratic Presidential Debate - September 12 | ABC
1102115	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	Well, first of all, let me say that when I came back from law school, I had a job with great--a big-time law firm and left and became a public defender because my state was under siege. When Doctor King was assassinated, we were occupied by the National Guard for 10 months. I've been involved from the beginning. As a young congressman--as a young councilman, I introduced legislation to try to keep them putting a sewer plant in the poor neighborhood. I made sure that we dealt with redlining. Banks should have to lend where they operated, et cetera.	Democratic Presidential Debate - September 12 | ABC
1102116	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	The fact of the matter is that what's happened is that we are in a situation now where there are so many people who are in jail and shouldn't be in jail. The whole means by which this should change is the whole model has to change. We should be talking about rehabilitation. Nobody should be in jail for a nonviolent crime. As--when we are in the White House, we released 36,000 people from the federal prison system. Nobody should be in jail for a drug problem. They should be going directly to a rehabilitation--we build more rehabilitation centers, not prisons.	Democratic Presidential Debate - September 12 | ABC
1102117	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	We--I'm the guy that put in the--the drug courts to divert people from the criminal justice system. And so we have to change the whole way we look at this. When we put people in prison, we have to equip them when they get out. Nobody who got in prison for marijuana, for example, immediately upon being released, they shouldn't be in there for a--a Mr.--that should be a misdemeanor. They should be out, and their record should be expunged.	Democratic Presidential Debate - September 12 | ABC
1102118	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	Every single right should be your term. When you finish your term in prison you should be able to not only vote but have access to Pell Grants, have access to be able to get housing, have access to be able to move along the way.	Democratic Presidential Debate - September 12 | ABC
1102119	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	I've laid out a detailed plan along those lines. And the fact is we've learned so much more--	Democratic Presidential Debate - September 12 | ABC
1102120	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Cory Booker	2019-09-12	Our criminal justice system is so savagely broken. There's no difference in America between blacks, whites and Latinos for using drugs or dealing drugs. But if you're African American you're almost four times more likely to be arrested and incarcerated destroying your lives. And so much of this comes down to privilege. We have a criminal justice system that Brian Stephenson says treats you better if you're rich and guilty than if you're poor and innocent. And so, I have challenged this whole field--we can specifically and demonstratedly now show that there are 17,000 people unjustly incarcerated in America and all of us should come forward and say when we are president of the United States, when I am president of the United States we will release them.	Democratic Presidential Debate - September 12 | ABC
1102121	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Cory Booker	2019-09-12	And let me be specific--I--I joined tighter and led in the United States Senate the only major bipartisan bill passed under this president for criminal justice reform that has already led to thousands of people coming out of jail. If 87 members of the United States senate says that these sentences are way too long and we changed it, but we didn't make it retroactive we can literally point to the people that are in jail unjustly right now. Everyone on this stage should say that we are going to give clemency to these 17,000 people.	Democratic Presidential Debate - September 12 | ABC
1102122	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Cory Booker	2019-09-12	And, I challenge you. Don't just say big statements. Back it up with details of the people in prison right now looking for one of the most sacrosanct ideals of this nation--which is liberty and freedom. We need to reform the system and we must do it now. Every day that we wait--	Democratic Presidential Debate - September 12 | ABC
1102123	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Cory Booker	2019-09-12	--is too long.	Democratic Presidential Debate - September 12 | ABC
1102124	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	Because we got it done before--I'm the only one up here who has ever beat the NRA. Only one that ever beat the NRA nationally. I'm the guy that brought the Brady Bill and the--and the--into focus and became law. And so, that's number one.	Democratic Presidential Debate - September 12 | ABC
1102125	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	Number two, after Sandy Hook a number of things happened. This went form a cause to a movement. Look what's happened now--Mothers--the organization, Mothers Against Violence this in--gun violence. We've seen what's happened again. Now, we have all these young people marching on Washington making sure that things are going to change. There has been a sea change. Those proposals I put forward for the President had over 50 percent of--of gun--of gun--for members of the NRA supporting them and overwhelmingly the rest of the people supporting them.	Democratic Presidential Debate - September 12 | ABC
1102126	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	Now, the numbers are much higher because they realize what I've been saying and we've all been saying is correct. Over 90 percent of the American people think we have to get assault weapons off the street. Period. And we have to get buy backs and get them out of their basements.	Democratic Presidential Debate - September 12 | ABC
1102127	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	So, the point is--things have changed and things have changed a lot. And now, what's happening is--and by the way, the way Beto handled--excuse me, for saying Beto, Congressman.	Democratic Presidential Debate - September 12 | ABC
1102128	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Beto O'Rourke	2019-09-12	It's all right. Beto is good.	Democratic Presidential Debate - September 12 | ABC
1102129	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	The way he handled what happened in his hometown is--the look in the eyes of those people to see those kids, to understand those parents--	Democratic Presidential Debate - September 12 | ABC
1102130	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	--to understand the heartache. We are ready to do this.	Democratic Presidential Debate - September 12 | ABC
1102131	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Beto O'Rourke	2019-09-12	Thank you.	Democratic Presidential Debate - September 12 | ABC
1102132	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Kamala Harris	2019-09-12	That's right.	Democratic Presidential Debate - September 12 | ABC
1102133	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	Some things you can. Many things you can't.	Democratic Presidential Debate - September 12 | ABC
1102134	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Kamala Harris	2019-09-12	I mean I would just say hey, Joe, instead of saying on, we can't let's say yes, we can. (LAUGHTER)	Democratic Presidential Debate - September 12 | ABC
1102135	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	Let's be constitutional. Got a constitution.	Democratic Presidential Debate - September 12 | ABC
1102136	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Kamala Harris	2019-09-12	Yes, we can because I'll tell you something--the way that I think about this is I've seen more autopsy photographs than I care to tell you.	Democratic Presidential Debate - September 12 | ABC
1102137	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Kamala Harris	2019-09-12	I have attended more police officer funerals than like care to tell you. I have hugged more mothers of homicide victims than I care to tell you and the idea that we would wait for this Congress which has just done nothing to act is just it is--it is overlooking the fact that every day in America our babies are going to school to have drills elementary, middle, and high school students where they are learning about how they have to hide in a closet or crouch in a corner if there is a mass shooter roaming the hallways of their school.	Democratic Presidential Debate - September 12 | ABC
1102138	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Kamala Harris	2019-09-12	I was talking about this at one of my town halls and--and--and this child was eight years old probably came up to me it was like it was a secret between the two of us and he tugged on my jacket and he said I had to have one of those drills. It is traumatizing our children. El Paso and, Beto, God love you for standing so courageously in the midst of that tragedy.	Democratic Presidential Debate - September 12 | ABC
1102139	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Kamala Harris	2019-09-12	You know people ask me and El Paso they said because I have a long-standing record on this issue they said well, do you think Trump is responsible for what happened. I said well, look, I mean obviously he didn't pull the trigger but he has certainly been tweeting out the ammunition.	Democratic Presidential Debate - September 12 | ABC
1102140	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Joe Biden	2019-09-12	What I said was the question speak to constitutional scholars. If in fact we could say by the way you can't own the following weapons, they cannot be sold anymore. Check with constitutional scholars. Now you can say--	Democratic Presidential Debate - September 12 | ABC
1102141	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Kamala Harris	2019-09-12	Could I tell you what you could do--respond	Democratic Presidential Debate - September 12 | ABC
1102142	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Beto O'Rourke	2019-09-12	I am if it is a weapon that was designed to kill people--	Democratic Presidential Debate - September 12 | ABC
1102143	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Beto O'Rourke	2019-09-12	--on a battlefield; if they high impact high velocity round when it hits your body shreds everything inside of your body because it was designed to do that so that you would bleed to death on a battlefield and not be able to get up and kill one of our soldiers. When we see that being used against children and in Odessa I met the mother of a 15-year-old girl who was shot by an AR-15 and that mother watched her bleed to death over the course of an hour because so many other people were shot by that AR-15 in Odessa and Midland there weren't enough ambulances to get to them in time. Hell yes we are going to take your AR-15, your AK-47.	Democratic Presidential Debate - September 12 | ABC
1102144	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Beto O'Rourke	2019-09-12	We are not going to allow it to be used against fellow Americans anymore.	Democratic Presidential Debate - September 12 | ABC
1102145	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Beto O'Rourke	2019-09-12	I want to say this I am listening to the people of this country the day after I propose doing that I went to a gun show in Conway, Arkansas to meet with those who are selling AR-15 and AK-47s and those who are buying those weapons. And you might be surprised there was some common ground there. Folks who said I would willing give that up, cut it to pieces I don't need this weapon to hunt, to defend myself. It is a weapon of war. So let's do the right thing but let's bring everyone in America into the conversation Republicans, Democrats, gunowners and non-gunowners alike.	Democratic Presidential Debate - September 12 | ABC
1102146	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Amy Klobuchar	2019-09-12	I so appreciate what the Congressman has been doing and I want to remind people here that what unites us is so much bigger than what divides us. Everyone appear favors an assault weapon ban. Everyone up here favors magazine limitations which by the way would have made a huge difference if that was in place and El Paso in that store were all of those ordinary people showed such extraordinary courage and certainly in Dayton, Ohio where in 30 seconds one man guns down innocent people. The cops got there in one minute and it still wasn't enough to save those people. That is what unites us. You know what else unites us and I will tell you this what unites us is that right now on Mitch McConnell's desk are three bills universal background checks, closing the Charleston loophole and passing my bill to make sure that domestic abusers don't get AK-47s.	Democratic Presidential Debate - September 12 | ABC
1102147	ABC HOSTS 2019 DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATES IN HOUSTON	Amy Klobuchar	2019-09-12	So if you want to get something done and I personally think we should start with a voluntary--voluntary buyback program. That is my thing, David. You want to finish this because of you one action now, if you want action now we have got to send a message to Mitch McConnell. We can't wait until one of us gets in the White House. We have to pass those bills right now to get this done because we cannot spare another innocent lie.	Democratic Presidential Debate - September 12 | ABC
